,"(0, 0)","(0, 1)","(0, 2)","(0, 3)","(0, 4)","(0, 5)","(0, 6)","(0, 7)","(0, 8)","(0, 9)","(0, 10)","(1, 0)","(1, 1)","(1, 2)","(1, 3)","(1, 4)","(1, 5)","(1, 6)","(1, 7)","(1, 8)","(1, 9)","(1, 10)","(2, 0)","(2, 1)","(2, 2)","(2, 3)","(2, 4)","(2, 5)","(2, 6)","(2, 7)","(2, 8)","(2, 9)","(2, 10)","(3, 0)","(3, 1)","(3, 2)","(3, 3)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(3, 8)","(3, 9)","(3, 10)","(4, 0)","(4, 1)","(4, 2)","(4, 3)","(4, 4)","(4, 5)","(4, 6)","(4, 7)","(4, 8)","(4, 9)","(4, 10)"
"[[0, 2], [10], [4, 5], [], []]",,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,10.799999999999999,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,
"[[0, 2], [10], [4, 5], [6], []]",,-8.7,,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0,,,,0.0,0.0,0.0,
"[[7], [], [], [], []]",4.608,0.0,0.0,0.0,5.609999999999999,0.0,0.0,,5.087999999999999,2.4,0.0,4.433999999999999,2.4,0.0,0.0,2.6999999999999997,0.0,0.0,,0.0,0.0,0.0,41.03639045141007,2.4,0.0,2.6999999999999997,0.0,2.4,0.0,,2.1,0.0,0.0,3.3,0.0,0.0,0.0,0.0,2.4,0.0,,0.0,3.1079999999999997,2.4,0.0,5.352599999999999,0.0,0.0,0.0,0.0,1.5,,0.0,2.1,0.0
"[[7], [], [], [10], []]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.2,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
"[[7], [], [3], [10], []]",6.8999999999999995,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,
"[[0, 7], [], [3], [10], []]",,19.052999999999997,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,8.7,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,
"[[0, 1, 7], [], [3], [10], []]",,,-8.7,,-8.7,-8.7,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,
"[[], [], [3], [], [10]]",5.7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5.7,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
"[[0], [], [3], [], [10]]",,7.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
"[[0, 1], [], [3], [], [10]]",,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,9.299999999999999,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
"[[0, 1], [], [3, 8], [], [10]]",,,-8.7,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,
"[[], [3], [], [1], []]",0.0,,11.84082,,10.308,10.837499999999999,3.9,8.588999999999999,0.0,4.5,4.8,0.0,,11.963999999999999,,0.0,0.0,4.2,6.311999999999999,30.64656390121071,0.0,0.0,0.0,,5.7,,0.0,0.0,0.0,0.0,4.5,0.0,4.8,6.0,,0.0,,0.0,0.0,4.2,50.99158407270932,9.294,0.0,0.0,14.222219999999998,,7.400999999999999,,10.055999999999997,4.8,0.0,0.0,0.0,0.0,0.0
"[[], [3], [], [1, 7], []]",7.199999999999999,,0.0,,0.0,0.0,0.0,,0.0,6.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,6.6,0.0,6.6,0.0,,0.0,,0.0,0.0,0.0,,6.0,0.0,0.0,53.158715817044005,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,7.199999999999999,,8.49,0.0,0.0,,0.0,0.0,0.0
"[[], [3], [], [0, 1, 7], []]",,,48.0079252853163,,9.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,9.299999999999999,8.1,,9.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,8.7,0.0,,0.0,0.0,8.7
"[[2], [3], [], [0, 1, 7], []]",,,,,32.59521,0.0,10.2,,0.0,0.0,0.0,,,,,0.0,0.0,10.5,,11.4,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,-8.7,0.0,,-8.7,0.0,-8.7,,,,,11.4,0.0,10.2,,0.0,10.799999999999999,0.0
"[[2, 4], [3], [], [0, 1, 7], []]",,,,,,-8.7,24.381,,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,13.5,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0
"[[1, 2, 6], [0], [], [8], []]",,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,11.1,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,0.0,0.0
"[[1, 2, 6], [0], [], [3, 8], []]",,,,,-8.7,-8.7,,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0
"[[0], [1, 9], [], [], []]",,,21.5844,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.199999999999999,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"[[0, 2], [1, 9], [], [], []]",,,,-8.7,-8.7,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,14.79,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"[[1, 3, 4], [0], [], [6], [2]]",,,,,,-8.7,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0
"[[], [3, 10], [], [], []]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,6.3,0.0,0.0,,0.0,0.0,0.0,5.1,82.49405069383141,5.1,,7.574999999999999,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.1,0.0,,0.0,5.1,0.0,9.099,4.8,0.0,,6.0,0.0,0.0,,5.3999999999999995,5.1,0.0,0.0,0.0,0.0,
"[[], [3, 10], [], [], [0]]",,7.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
"[[1], [3, 10], [], [], [0]]",,,9.9,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
"[[1, 2], [3, 10], [], [], [0]]",,,,,-8.7,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
"[[], [3, 8], [7], [1], []]",0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,7.5,0.0,,,0.0,0.0
"[[], [3, 8], [7], [1], [5]]",0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,9.9,,0.0,,,0.0,0.0
"[[], [3, 8], [7], [1], [4, 5]]",12.299999999999999,,0.0,,,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0
"[[0], [3, 8], [7], [1], [4, 5]]",,,0.0,,,,13.2,,,0.0,0.0,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,0.0,0.0
"[[0, 6], [3, 8], [7], [1], [4, 5]]",,,0.0,,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,14.7,,,0.0,,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0
"[[0, 6], [3, 8, 10], [7], [1], [4, 5]]",,,17.099999999999998,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,0.0,
"[[0, 2, 6], [3, 8, 10], [7], [1], [4, 5]]",,,,,,,,,,-8.7,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,
"[[0, 1, 5], [3, 7, 8], [], [], []]",,,-8.7,,0.0,,0.0,,,0.0,0.0,,,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,,101.35272845656483,,0.0,,,11.7,0.0,,,0.0,,20.91,,11.1,,,0.0,12.0,,,12.9,,0.0,,0.0,,,0.0,12.0
"[[0, 1, 5], [3, 7, 8], [4], [], []]",,,-8.7,,,,-8.7,,,0.0,0.0,,,0.0,,,,13.2,,,0.0,91.55874320688088,,,0.0,,,,0.0,,,13.799999999999999,0.0,,,0.0,,,,0.0,,,13.5,0.0,,,14.7,,,,0.0,,,0.0,13.799999999999999
"[[2], [], [], [], [6]]",5.3999999999999995,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,4.2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
"[[0, 2], [], [], [], [6]]",,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,7.199999999999999,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
"[[0, 2], [], [4], [], [6]]",,0.0,,0.0,,0.0,,0.0,0.0,0.0,-8.7,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
"[[], [3, 8], [10], [0], [2]]",,76.90837496707161,,,0.0,11.4,0.0,0.0,,11.1,,,11.4,,,0.0,0.0,10.5,0.0,,0.0,,,11.7,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,11.7,0.0,0.0,,11.1,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,
"[[1], [3, 8], [10], [0], [2]]",,,,,62.7140925,28.263783762,12.299999999999999,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,13.799999999999999,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,25.143,0.0,0.0,,0.0,
"[[1, 4], [3, 8], [10], [0], [2]]",,,,,,61.7240322,0.0,0.0,,0.0,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,0.0,0.0,15.0,,0.0,,,,,,,0.0,0.0,0.0,,0.0,
"[[1, 4, 5], [3, 8], [10], [0], [2]]",,,,,,,16.5,0.0,,0.0,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,58.344594,,,,,,,,0.0,16.5,,0.0,,,,,,,,0.0,0.0,,0.0,
"[[1, 4, 5], [3, 8], [9, 10], [0], [2]]",,,,,,,59.68079999999999,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,18.0,,,,,,,,,,0.0,0.0,,,
"[[1, 4, 5, 6], [3, 8], [9, 10], [0], [2]]",,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,40.199999999999996,,,,,,,,,,,68.34,,,,,,,,,,,0.0,,,
"[[0], [3], [], [], [4, 8]]",,11.568,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,8.1,0.0,,0.0,0.0,,0.0,0.0,,,0.0,44.492161413,0.0,,9.0,0.0
"[[0], [3], [], [], [4, 6, 8]]",,0.0,0.0,,,39.7778091,,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,9.299999999999999,,0.0,0.0,,0.0,0.0,,,0.0,,9.9,,9.9,0.0
"[[0], [3], [], [7], [4, 6, 8]]",,11.1,0.0,,,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,,,,0.0,0.0
"[[0, 1], [3], [], [7], [4, 6, 8]]",,,-8.7,,,0.0,,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,0.0
"[[1], [], [9], [0], []]",,,7.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"[[1, 2], [], [9], [0], []]",,,,-8.7,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"[[], [], [], [], [6]]",0.0,3.1079999999999997,4.1339999999999995,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,4.515000000000001,3.0,10.408105338063335,0.0,4.515000000000001,,1.5,0.0,0.0,2.919,6.045,0.0,0.0,3.1559999999999997,0.0,2.1,,1.5,1.7999999999999998,0.0,0.0,0.0,5.648999999999999,6.234,0.0,3.408,0.0,,0.0,0.0,0.0,0.0,46.81231006099108,0.0,4.1339999999999995,2.6999999999999997,0.0,0.0,,1.7999999999999998,4.6098,2.682,0.0
"[[], [7], [], [], [6]]",3.9,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
"[[0], [7], [], [], [6]]",,5.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
"[[0, 1], [7], [], [], [6]]",,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,8.1,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
"[[0, 1], [3, 7], [], [], [6]]",,,-8.7,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,0.0
"[[5], [], [], [], [4]]",0.0,10.818,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
"[[1, 5], [], [], [], [4]]",0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,15.086999999999998,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
"[[1, 5], [], [], [2], [4]]",0.0,,,0.0,,,0.0,8.7,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,9.299999999999999,0.0,0.0
"[[1, 5, 7], [], [], [2], [4]]",0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,11.1,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0
"[[1, 5, 7], [], [0], [2], [4]]",,,,0.0,,,0.0,,0.0,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,0.0,,,0.0,,0.0,12.299999999999999,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0
"[[1, 5, 7], [], [0, 9], [2], [4]]",,,,0.0,,,0.0,,0.0,,0.0,,,,0.0,,,0.0,,0.0,,0.0,,,,0.0,,,0.0,,0.0,,14.1,,,,0.0,,,0.0,,0.0,,0.0,,,,0.0,,,0.0,,0.0,,0.0
"[[1, 5, 7], [], [0, 9, 10], [2], [4]]",,,,16.5,,,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,,
"[[1, 3, 5, 7], [], [0, 9, 10], [2], [4]]",,,,,,,0.0,,0.0,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,0.0,,,,,,,,,17.099999999999998,,0.0,,,,,,,,,0.0,,0.0,,
"[[1, 3, 5, 7], [], [0, 9, 10], [2, 6], [4]]",,,,,,,,,-8.7,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,
"[[], [3, 8], [1, 2], [], []]",9.9,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,9.9,,,,0.0,0.0,0.0,0.0,,0.0,0.0
"[[0], [3, 8], [1, 2], [], []]",,,,,12.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0
"[[0, 4], [3, 8], [1, 2], [], []]",,,,,,-8.7,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,0.0
"[[0, 1], [3, 8], [7], [2], []]",,,,,-8.7,12.9,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,12.6,,,,,0.0,0.0,0.0,,,12.6,0.0,,,,,59.844969,12.6,14.660999999999998,,,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0
"[[0, 2, 6], [1, 8], [], [5], [3, 9, 10]]",,,,,-8.7,,,28.560000000000002,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,0.0,,,
"[[6], [5], [], [9], [0]]",,7.5,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0
"[[1, 6], [5], [], [9], [0]]",,,10.2,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0
"[[1, 2, 6], [5], [], [9], [0]]",,,,-8.7,0.0,,,0.0,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0
"[[8, 10], [], [], [], [1]]",0.0,,-8.7,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
"[[1, 3, 4], [10], [], [], [2]]",-8.7,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,
"[[0], [3, 7, 8, 9], [4, 10], [1], [5]]",,,17.7,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,0.0,,,,
"[[0, 2], [3, 7, 8, 9], [4, 10], [1], [5]]",,,,,,,39.6,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,
"[[0], [3, 7], [], [], [1]]",,,9.6,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
"[[0, 2], [3, 7], [], [], [1]]",,,,,-8.7,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0
"[[7], [3], [5, 10], [], []]",0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,7.5,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,
"[[7], [3], [5, 9, 10], [], []]",0.0,0.0,0.0,,0.0,,8.4,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,
"[[6, 7], [3], [5, 9, 10], [], []]",10.799999999999999,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,
